Turns,level,HITtype_ID,Worker_ID,Dialogueacts,Responses
134,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,AJF954955YWZG,Answer.continuation,Beaches are just the ultimate getaway.
,,,,,
135,0,---,---,prompt,I love walking along the beach.
,,,,,
135,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
135,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.joking,The sound of the surf is my favorite part.
,,,,,
135,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1TUGCGN86IVY9,Answer.continuation,Oh the sound is so delightful especially when taking a nap.
,,,,,
135,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1WML1ZP2ISAR7,Answer.joking,"Yes, until you fall sound asleep and the waves crash down on you cause you did not hear them."
,,,,,
135,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A3S9Y0BS49QC1I,Answer.elaboration,Oh do you have trouble sleeping at times? I do too
,,,,,
136,0,---,---,prompt,I love walking along the beach.
,,,,,
136,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
136,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.joking,The sound of the surf is my favorite part.
,,,,,
136,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1TUGCGN86IVY9,Answer.elaboration,Well the surf actually helps keep the sand nice and clean.
,,,,,
136,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1WML1ZP2ISAR7,Answer.continuation,I love walking on the beach too. I especially like to find shells.
,,,,,
136,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A3MDIA7JN82PF,Answer.joking,"I'm always so worried that a crab will be in a seashell I come across, and it will bite my finger off or something!"
,,,,,
137,0,---,---,prompt,I love walking along the beach.
,,,,,
137,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
137,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.joking,The sound of the surf is my favorite part.
,,,,,
137,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1TUGCGN86IVY9,Answer.elaboration,Well the surf actually helps keep the sand nice and clean.
,,,,,
137,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1WML1ZP2ISAR7,Answer.elaboration,I love the sand as well but not in my car. it is really hard to clean out.
,,,,,
137,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2L7S6RZOZ6NM9,Answer.change,I like taking long rides in the car.
,,,,,
138,0,---,---,prompt,I love walking along the beach.
,,,,,
138,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
138,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.change,But the seagulls  pooping everywhere makes it a little gross.
,,,,,
138,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,AE3CVK2OYA242,Answer.change,"Stepping on sea shells is another hazard at the beach. If you get your foot cut, always remember to disinfect it since open wounds can pick up infections at the beach."
,,,,,
138,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2ECRNQ3X5LEXD,Answer.elaboration,I also love the sunset at the beach too.
,,,,,
138,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2L7S6RZOZ6NM9,Answer.continuation,I love seeing the sunset anywhere.
,,,,,
139,0,---,---,prompt,I love walking along the beach.
,,,,,
139,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
139,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.change,But the seagulls  pooping everywhere makes it a little gross.
,,,,,
139,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,AE3CVK2OYA242,Answer.change,"Stepping on sea shells is another hazard at the beach. If you get your foot cut, always remember to disinfect it since open wounds can pick up infections at the beach."
,,,,,
139,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2ECRNQ3X5LEXD,Answer.joking,"It is so great when it gets really cold at the beach, I just love it."
,,,,,
139,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,AJF954955YWZG,Answer.elaboration,I bet it would be so epic to see snow at the beach.
,,,,,
140,0,---,---,prompt,I love walking along the beach.
,,,,,
140,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
140,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.change,But the seagulls  pooping everywhere makes it a little gross.
,,,,,
140,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,AE3CVK2OYA242,Answer.elaboration,The sand feels good as it squishes between your toes.
,,,,,
140,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.change,"Sometime I think about maybe getting a boat, I bet that's fun, too."
,,,,,
140,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A17VJGXGBNEL9E,Answer.joking,oh sure . Magellan you are not  !!!  :)
,,,,,
141,0,---,---,prompt,I love walking along the beach.
,,,,,
141,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
141,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.change,But the seagulls  pooping everywhere makes it a little gross.
,,,,,
141,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,AE3CVK2OYA242,Answer.elaboration,The sand feels good as it squishes between your toes.
,,,,,
141,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.continuation,"Ugh, now I'm thinking about what else squishes between my toes."
,,,,,
141,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2L7S6RZOZ6NM9,Answer.change,I love being on the beach any chance i get.
,,,,,
142,0,---,---,prompt,I love walking along the beach.
,,,,,
142,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
142,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.change,But the seagulls  pooping everywhere makes it a little gross.
,,,,,
142,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,AE3CVK2OYA242,Answer.elaboration,The sand feels good as it squishes between your toes.
,,,,,
142,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.elaboration,"And the water can rush over your feet every now and then, that's nice, too."
,,,,,
142,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2L7S6RZOZ6NM9,Answer.continuation,"Yea, feeling the cold water hit my toes is amazing."
,,,,,
143,0,---,---,prompt,I love walking along the beach.
,,,,,
143,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
143,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.change,But the seagulls  pooping everywhere makes it a little gross.
,,,,,
143,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,AE3CVK2OYA242,Answer.elaboration,The sand feels good as it squishes between your toes.
,,,,,
143,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.joking,I try to squish the seagulls between my toes but they're too quick for me.
,,,,,
143,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2YE2I9DYV9OKW,Answer.elaboration,"Ha ha. It would be nice to be able to get rid of them, though. They're so annoying! When I bring food I always feel like I need to watch out so they don't try to steal it."
,,,,,
144,0,---,---,prompt,I love walking along the beach.
,,,,,
144,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
144,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.change,But the seagulls  pooping everywhere makes it a little gross.
,,,,,
144,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.joking,"People are always trying to say how beautiful and majestic nature is, but I estimate that it's about 30% poop."
,,,,,
144,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1WML1ZP2ISAR7,Answer.change,Well some travel magazines could show you a lot of places to go if you want to take a trip someday.
,,,,,
144,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2L7S6RZOZ6NM9,Answer.joking,Oh yea? I thought they featured food.
,,,,,
145,0,---,---,prompt,I love walking along the beach.
,,,,,
145,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
145,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.change,But the seagulls  pooping everywhere makes it a little gross.
,,,,,
145,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.joking,"People are always trying to say how beautiful and majestic nature is, but I estimate that it's about 30% poop."
,,,,,
145,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1WML1ZP2ISAR7,Answer.continuation,I would say that most of it  is beautiful although there are areas that could be classified as poop.
,,,,,
145,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2H95HBWH0YW5Z,Answer.change,Okay let's stop talking about poop. Since we're at the beach do you wanna go get some poop-free boardwalk fries?
,,,,,
146,0,---,---,prompt,I love walking along the beach.
,,,,,
146,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
146,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.change,But the seagulls  pooping everywhere makes it a little gross.
,,,,,
146,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2YE2I9DYV9OKW,Answer.joking,"People are always trying to say how beautiful and majestic nature is, but I estimate that it's about 30% poop."
,,,,,
146,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1WML1ZP2ISAR7,Answer.elaboration,"Look at the Grand Canyon or the desserts, the Redwood Forest of Niagara Falls, they are all majestic."
,,,,,
146,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2L7S6RZOZ6NM9,Answer.continuation,"Yea, they are all natural elements."
,,,,,
147,0,---,---,prompt,I love walking along the beach.
,,,,,
147,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
147,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.continuation,"On the plus side, after a few trips you can make your kids a sandbox."
,,,,,
147,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2ZOM62DKMSWDK,Answer.change,Maybe I should build the kids a tree house. We've got a big tree in the back yard with some nice large low-hanging branches. How hard do you think that would be?
,,,,,
147,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,AE3CVK2OYA242,Answer.change,I love owning houses with wooded backyards. Nothing feels better than to lay out under a tree and sun yourself on a warm day.
,,,,,
147,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2L7S6RZOZ6NM9,Answer.elaboration,I just love being able to relax in the nice weather.
,,,,,
148,0,---,---,prompt,I love walking along the beach.
,,,,,
148,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
148,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.continuation,"On the plus side, after a few trips you can make your kids a sandbox."
,,,,,
148,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2ZOM62DKMSWDK,Answer.change,Maybe I should build the kids a tree house. We've got a big tree in the back yard with some nice large low-hanging branches. How hard do you think that would be?
,,,,,
148,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,AE3CVK2OYA242,Answer.continuation,It depends on the age of the tree and what kinds of permits you might have to file. My grand father built me a treehouse and each year he'd expand it as his gift to me.
,,,,,
148,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2L7S6RZOZ6NM9,Answer.joking,Did it ever fall?
,,,,,
149,0,---,---,prompt,I love walking along the beach.
,,,,,
149,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
149,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.continuation,"On the plus side, after a few trips you can make your kids a sandbox."
,,,,,
149,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2ZOM62DKMSWDK,Answer.change,Maybe I should build the kids a tree house. We've got a big tree in the back yard with some nice large low-hanging branches. How hard do you think that would be?
,,,,,
149,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,AE3CVK2OYA242,Answer.elaboration,I hope your kids can have the same fond memories that I did of playing in one.
,,,,,
149,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2RKPHMUAYF2P9,Answer.change,Do you think your dad is cool because of what he built?
,,,,,
150,0,---,---,prompt,I love walking along the beach.
,,,,,
150,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
150,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.continuation,"On the plus side, after a few trips you can make your kids a sandbox."
,,,,,
150,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A2ZOM62DKMSWDK,Answer.change,Maybe I should build the kids a tree house. We've got a big tree in the back yard with some nice large low-hanging branches. How hard do you think that would be?
,,,,,
150,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,AE3CVK2OYA242,Answer.joking,My treehouse even had power and a tv!
,,,,,
150,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2H95HBWH0YW5Z,Answer.continuation,"Oh, I don't know if we could do all that. Don't you think that's a bit much?"
,,,,,
151,0,---,---,prompt,I love walking along the beach.
,,,,,
151,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
151,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.continuation,"On the plus side, after a few trips you can make your kids a sandbox."
,,,,,
151,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,AE3CVK2OYA242,Answer.elaboration,Collecting sea shells is another exciting activity at the beach.
,,,,,
151,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1U37XNO6J1R9G,Answer.change,I love when you can see all the different fish in the ocean.
,,,,,
151,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2L7S6RZOZ6NM9,Answer.elaboration,"yea, I love seeing all of the different colors."
,,,,,
152,0,---,---,prompt,I love walking along the beach.
,,,,,
152,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
152,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.continuation,"On the plus side, after a few trips you can make your kids a sandbox."
,,,,,
152,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,AE3CVK2OYA242,Answer.elaboration,Collecting sea shells is another exciting activity at the beach.
,,,,,
152,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1U37XNO6J1R9G,Answer.continuation,Sea shells are so pretty and make a great decoration in your house.
,,,,,
152,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2L7S6RZOZ6NM9,Answer.joking,"Yea, sea shells sure are the best?"
,,,,,
153,0,---,---,prompt,I love walking along the beach.
,,,,,
153,1,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1SZ98O1SZSBCP,Answer.joking,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach."
,,,,,
153,2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,A3EQR9C0L23O6E,Answer.continuation,"On the plus side, after a few trips you can make your kids a sandbox."
,,,,,
153,3,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,AE3CVK2OYA242,Answer.elaboration,Collecting sea shells is another exciting activity at the beach.
,,,,,
153,4,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1U37XNO6J1R9G,Answer.elaboration,I really enjoying when you put a sea shell to your ear and you can hear the ocean.
,,,,,
153,5,3FKWIKNZF8II659Y8YV0Q733NAJE7C,A2L7S6RZOZ6NM9,Answer.change,I just like picking up shells. Ya know.
