HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.HITTYPE_ID_level1,Input.HITTYPE_ID_level2,Input.HITTYPE_ID_level3,Input.HITTYPE_ID_level4,Input.WORKER_ID_level1,Input.WORKER_ID_level2,Input.WORKER_ID_level3,Input.WORKER_ID_level4,Input.Dialogueacts_level1,Input.Dialogueacts_level2,Input.Dialogueacts_level3,Input.Dialogueacts_level4,Input.slot0,Input.slot1,Input.slot2,Input.slot3,Input.slot4,Answer.change,Answer.continuation,Answer.continuation,Answer.elaboration,Answer.joking,Approve,Reject
36BTXXLZ2VTQ6VO1YECC2MPK6PF4RX,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:47 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:47 PDT 2017,,,3WOKGM4L7229WECEDND8K8QO1IQO0Q,AE3CVK2OYA242,Approved,Mon May 22 12:43:25 PDT 2017,Mon May 22 12:46:31 PDT 2017,Tue Jun 06 12:46:31 PDT 2017,Wed May 24 14:10:17 PDT 2017,,,186,100% (29/29),100% (29/29),100% (29/29),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A3EQR9C0L23O6E,A2ZOM62DKMSWDK,ASI2B6A3Y556Z,Answer.joking,Answer.elaboration,Answer.elaboration,Answer.change,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.",I also like going to lakes.,"You can do a lot of the same things in a lake as in the ocean, except maybe surfing. If the lake is big enough, you can go sail boating, and they have these new boards now you can stand on and paddle your way around.",The mountains are nice too especially in the fall when the weather is nice and the leaves are changing.,Nothing is more beautiful than seeing the leaves change. Fall is my favorite season.,no,Pattle boards are a lot of fun but you'd be surprised how much they cost.,I've always loved the cool mountain air. It feels cleaner than city air.,It's beautiful for a couple of months and then everything and everyone freezes. It's like walking into a freezer at the grocery store.,,
367O8HRHKGT27AOED3CHSWUGSRY4SL,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:47 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:47 PDT 2017,,,3OVR4I9USQ5TGE7VB1SELGB1XVQQ4I,A3PB0KSWXYUEAY,Approved,Mon May 22 12:53:24 PDT 2017,Mon May 22 13:07:46 PDT 2017,Tue Jun 06 13:07:46 PDT 2017,Wed May 24 14:10:18 PDT 2017,,,862,100% (37/37),100% (37/37),100% (3/3),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A3EQR9C0L23O6E,A2ZOM62DKMSWDK,ASI2B6A3Y556Z,Answer.joking,Answer.elaboration,Answer.elaboration,Answer.continuation,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.",I also like going to lakes.,"You can do a lot of the same things in a lake as in the ocean, except maybe surfing. If the lake is big enough, you can go sail boating, and they have these new boards now you can stand on and paddle your way around.",Paddle boards?  Those look like a lot of fun.  We should try to find some place we can rent a couple.,We should rent jet skis for a lake instead of paddle boards.,n/a,I would be down. It is a great upper body workout to go on paddle boards.,"I do not know of any that rent them out, but I am sure we can find out where online.",Yeah right I would not be able to stand on a paddle board for more than a minute.,,
3VI0PC2ZAY5E7KKVQXXD52HDOXZXOV,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:47 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:47 PDT 2017,,,3CN4LGXD5YA2PGYH2B98Y2E3W474YZ,A3OWGVIP4VYSPV,Approved,Mon May 22 12:49:52 PDT 2017,Mon May 22 12:51:32 PDT 2017,Tue Jun 06 12:51:32 PDT 2017,Wed May 24 14:10:18 PDT 2017,,,100,100% (34/34),100% (34/34),100% (14/14),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A3EQR9C0L23O6E,A2ZOM62DKMSWDK,ASI2B6A3Y556Z,Answer.joking,Answer.elaboration,Answer.elaboration,Answer.elaboration,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.",I also like going to lakes.,"You can do a lot of the same things in a lake as in the ocean, except maybe surfing. If the lake is big enough, you can go sail boating, and they have these new boards now you can stand on and paddle your way around.",My favorite thing to a the lake near me is canoeing.  Every once and a while the park offers sunset canoe trips.  It is so peaceful and beautiful to be out on the lake at the end of the day.,We should plan a canoe trip for ourselves and our kids.,none,I have never been canoeing other than once at camp.,I did like paddling in the quiet. I'd love to go again.,My bunk mates weren't such good paddlers. They decided to swim instead and tipped their canoes so they could.,,
3IYI9285WSLC3BI3JO9LJTFHOL2CJQ,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:47 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:47 PDT 2017,,,3LBXNTKX0SHEMHEJEAJXWWIAGQN9XQ,ARD7DVIUFLRA7,Approved,Mon May 22 12:37:37 PDT 2017,Mon May 22 12:40:48 PDT 2017,Tue Jun 06 12:40:48 PDT 2017,Wed May 24 14:10:18 PDT 2017,,,191,100% (1/1),100% (1/1),100% (1/1),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A3EQR9C0L23O6E,A2YE2I9DYV9OKW,A3GNQDFPZALU92,Answer.joking,Answer.elaboration,Answer.continuation,Answer.change,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.",I also like going to lakes.,"Lakes are pretty nice, especially if you can go out on a boat.","Yeah, I like outdoor things in general. I'm a big fan of camping out, too. Not many people are, it seems, but I love a night in the woods in a tent, campfire, the whole nine yards.","I like camping, but I would rather have a camper, not a tent. I like having a door to close at night.",no,Where is your favorite place to camp?,Would you rather camp by a lake or by the ocean? I'm sure you pack differently for each one.,You love the bugs and bears too?!,,
3RQVKZ7ZRK46LYPZLMVI4Q1MLZP270,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:47 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:47 PDT 2017,,,3M68NM076IT772Q974ATN45KPAFR6Q,A2YE2I9DYV9OKW,Approved,Mon May 22 19:18:42 PDT 2017,Mon May 22 19:38:46 PDT 2017,Tue Jun 06 19:38:46 PDT 2017,Wed May 24 14:10:18 PDT 2017,,,1204,100% (107/107),100% (107/107),100% (72/72),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A3EQR9C0L23O6E,A2YE2I9DYV9OKW,A3GNQDFPZALU92,Answer.joking,Answer.elaboration,Answer.continuation,Answer.continuation,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.",I also like going to lakes.,"Lakes are pretty nice, especially if you can go out on a boat.","Yeah, I like boating, too. I try and do it a lot during the summer, just go out to the lake and relax and spend time with friends or alone or whatever. Always a nice day.","Speaking of summer, once my kids are out of school we're thinking of taking them on an old-school road trip to see some sights.",NA,"When I was a kid, a friend of the family had a summer house up on the lake and sometimes they'd invite us up. Hanging out on their boat was always the best part.","It's so peaceful on a boat, kind of like a separate world you can step onto for a little while.","It's also nice for spending time with enemies, one quick push and they're over the side never to be seen again.",,
322ZSN9Z5G53MA1T23H721Q2UAC4TA,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:47 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:47 PDT 2017,,,3OLF68YTNANBREX36MRBMKTNI3IAFO,A3OWGVIP4VYSPV,Approved,Mon May 22 13:12:30 PDT 2017,Mon May 22 13:14:38 PDT 2017,Tue Jun 06 13:14:38 PDT 2017,Wed May 24 14:10:18 PDT 2017,,,128,100% (34/34),100% (34/34),100% (14/14),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A3EQR9C0L23O6E,A2YE2I9DYV9OKW,A3GNQDFPZALU92,Answer.joking,Answer.elaboration,Answer.continuation,Answer.elaboration,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.",I also like going to lakes.,"Lakes are pretty nice, especially if you can go out on a boat.","Yeah, I love boating. I just love the water in general, actually. I like boating, canoing, wake-boarding, scuba diving. Anything in the water, I'm cool with it.",I also like water slides but you obviously have to go somewhere special for those.,none,Do you still enjoy tubing? You used to go all the time.,I remember when we went to your uncle's house and went tubing. You fell off the tube. It was hilarious.,"You only fell during tubing because you were anxious to go swimming, though, right?",,
3OJX0UFJ0ZSJJTMUJ338O5NKZGX9U2,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:47 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:47 PDT 2017,,,3FDJT1UU75UP1UD0C1RRUM56YNNK5N,A2L7S6RZOZ6NM9,Approved,Mon May 22 16:31:41 PDT 2017,Mon May 22 16:33:01 PDT 2017,Tue Jun 06 16:33:01 PDT 2017,Wed May 24 14:10:18 PDT 2017,,,80,100% (83/83),100% (83/83),100% (83/83),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A3EQR9C0L23O6E,A2YE2I9DYV9OKW,A3GNQDFPZALU92,Answer.joking,Answer.elaboration,Answer.continuation,Answer.joking,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.",I also like going to lakes.,"Lakes are pretty nice, especially if you can go out on a boat.","Yeah, that's good thinking there. I was wondering why, when I go out without a boat, I always get drenched. That really had me stumped, but wow, I think you figured it out. You're a smart one, huh?",I love boating.,,"Yea, well its kinda hard to go on a lake without a boat?",Why do you go on a lake without a boat?,Lake water isn't the cleanest ya know?,,
3B9J25CZ25Y52E1T6IIZBU64K4ESCL,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:47 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:47 PDT 2017,,,3W2LOLRXLC1E6HBY984UXNA2Q3HRK9,A3OWGVIP4VYSPV,Approved,Mon May 22 12:48:20 PDT 2017,Mon May 22 12:49:45 PDT 2017,Tue Jun 06 12:49:45 PDT 2017,Wed May 24 14:10:18 PDT 2017,,,85,100% (34/34),100% (34/34),100% (14/14),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A3EQR9C0L23O6E,A2YE2I9DYV9OKW,A2Y6D2NWD984V1,Answer.joking,Answer.elaboration,Answer.elaboration,Answer.continuation,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.",I also like going to lakes.,Lakes always remind me of the times my Dad took me fishing.,Fishing was more about just spending time with my Dad than about bringing in the big haul.,Have you been back to Lake Lattimore with your kids?,none,I remember when he took us to Lake Lattimore. That was so much fun.,We caught tons of fish. He made us a big fish supper.,You hated fish but ate more than either of us.,,
3XDJY5RK5S6IMNGI287H7XC4DOJ4U1,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:47 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:47 PDT 2017,,,32AT8R96GMV4ASGNIB81TKOWEWZSUW,A2YE2I9DYV9OKW,Approved,Mon May 22 12:54:10 PDT 2017,Mon May 22 13:01:18 PDT 2017,Tue Jun 06 13:01:18 PDT 2017,Wed May 24 14:10:18 PDT 2017,,,428,100% (107/107),100% (107/107),100% (72/72),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A3EQR9C0L23O6E,A2YE2I9DYV9OKW,A2Y6D2NWD984V1,Answer.joking,Answer.elaboration,Answer.elaboration,Answer.elaboration,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.",I also like going to lakes.,Lakes always remind me of the times my Dad took me fishing.,We would sit for hours gently rocking back and forth in a small fishing boat.,Sometimes instead of fishing I'd just go around the shore hunting for frogs with the fishing net.,NA,"Most of the time we would just fish from the shore, but it was still pretty cool.",We had a little rowboat that we would take sometimes. Honestly I had more fun rowing the boat than I did with the fishing.,Are you sure you're remembering fishing and not the intro to Gilligan's Island?,,
38XPGNCKHTLIZ25I7YHM3JENRVS4VQ,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:47 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:47 PDT 2017,,,3HFNH7HEMI09SU0F62UFU584N2TGQT,AJF954955YWZG,Approved,Mon May 22 16:34:45 PDT 2017,Mon May 22 16:36:56 PDT 2017,Tue Jun 06 16:36:56 PDT 2017,Wed May 24 14:10:19 PDT 2017,,,131,100% (20/20),100% (20/20),100% (20/20),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A3EQR9C0L23O6E,A2YE2I9DYV9OKW,A2Y6D2NWD984V1,Answer.joking,Answer.elaboration,Answer.elaboration,Answer.joking,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.",I also like going to lakes.,Lakes always remind me of the times my Dad took me fishing.,"If a fish did hit my fishing line, the shock would make me almost jump out of the boat.","Yeah, did you ever want to dive into large bodies of water? I get heebie jeebies whenever I imagine falling out of a boat. High diving is just creepy.",,"Awww, I remember fishing as a kid.",I bet he thought you were really cute when you freaked out about the fish biting.,Imagine what would happen if you reeled in a boot.,,
3NOEP8XAU4NWSKWW5XASU2M3Y2VXPC,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:47 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:47 PDT 2017,,,3VJ40NV2QJ9ACN95BP1I4JSTYTDOTS,A2L7S6RZOZ6NM9,Approved,Mon May 22 14:27:37 PDT 2017,Mon May 22 14:28:14 PDT 2017,Tue Jun 06 14:28:14 PDT 2017,Wed May 24 14:10:19 PDT 2017,,,37,100% (83/83),100% (83/83),100% (83/83),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A3EQR9C0L23O6E,AE3CVK2OYA242,AE3CVK2OYA242,Answer.joking,Answer.joking,Answer.change,Answer.change,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.",The sound of the surf is my favorite part.,I prefer the ocean though. There's something magical about the cool water.,Cruises are another way to enjoy the ocean. Between the view and the free food I'm not sure why anyone would fly to an island destination.,I love to travel anywhere that I can.,,"Well, you can gain a lot of weight that way.","Yea, the food is usually really good and if you haven't tried the deserts, you should.","Yea, why not stuff yourself to the gills.",,
3MNJFORX8BPBZONSLOVSQPHF3XZF5I,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:47 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:47 PDT 2017,,,3TS1AR6UQR0T8CZ5ZJFRCTRXHVJ7F1,A2L7S6RZOZ6NM9,Approved,Mon May 22 13:52:00 PDT 2017,Mon May 22 13:54:07 PDT 2017,Tue Jun 06 13:54:07 PDT 2017,Wed May 24 14:10:19 PDT 2017,,,127,100% (83/83),100% (83/83),100% (83/83),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A3EQR9C0L23O6E,AE3CVK2OYA242,AE3CVK2OYA242,Answer.joking,Answer.joking,Answer.change,Answer.continuation,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.",The sound of the surf is my favorite part.,I prefer the ocean though. There's something magical about the cool water.,It's especially blissful to let yourself slip under the surface and float with the waves.,I just love having the time to relax.,,That is the nicest and most relaxing feeling.,"Yea, I love just sitting by the blue water and relaxing.","Yea, it makes me wanna take a shower right after.",,
3QTFNPMJC63LUUKYQ0LLNYXJ6NSZNF,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:47 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:47 PDT 2017,,,32SCWG5HIIQMVPAUUC64I955OQQ6P8,A2L7S6RZOZ6NM9,Approved,Mon May 22 14:03:28 PDT 2017,Mon May 22 14:06:43 PDT 2017,Tue Jun 06 14:06:43 PDT 2017,Wed May 24 14:10:19 PDT 2017,,,195,100% (83/83),100% (83/83),100% (83/83),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A3EQR9C0L23O6E,AE3CVK2OYA242,AE3CVK2OYA242,Answer.joking,Answer.joking,Answer.change,Answer.elaboration,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.",The sound of the surf is my favorite part.,I prefer the ocean though. There's something magical about the cool water.,Sometimes I feel like I am at peace with everything when I'm standing in the surf.,I just love having my feet in the sand.,,"Yea, standing on that board is just peaceful.","Yea, theres something about being on the board in the ocean.","Yea, especially when I fall off every second.",,
335HHSX8CDQQHXTRVK1BRMHKWTAHDQ,3FKWIKNZF8II659Y8YV0Q733NAJE7C,Continue the Conversation Step 5,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25 ,Mon May 22 12:34:47 PDT 2017,1,BatchId:2811562;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 29 12:34:47 PDT 2017,,,3ZPBJO59KQNT3HRLLM6DF6D6JM6DH7,A36T6LHF0YRY4L,Approved,Mon May 22 15:48:38 PDT 2017,Mon May 22 15:51:58 PDT 2017,Tue Jun 06 15:51:58 PDT 2017,Wed May 24 14:10:19 PDT 2017,,,200,100% (2/2),100% (2/2),100% (2/2),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,3NN44GVSBIJT5CKVWCJ0E21WYEFFGW,A1SZ98O1SZSBCP,A3EQR9C0L23O6E,AE3CVK2OYA242,AE3CVK2OYA242,Answer.joking,Answer.joking,Answer.change,Answer.joking,I love walking along the beach.,"I love the beach. I especially love how the sand sticks to your feet, and when you leave you get a car full of sand to remind you of how much you love the beach.",The sound of the surf is my favorite part.,I prefer the ocean though. There's something magical about the cool water.,I'm just worried that I'll get so relaxed that I fall asleep and wake up in Mexico!,"Mexico sounds nice, but I'd rather wake up somewhere in Europe on a beach. Have you ever traveled to any European beaches?",,If you wake up in Mexico you would have had to have slept for a solid 20+ hours!,"The beaches in Mexico are beautiful! Warm clear water, white sand, and great weather. I've always wanted to go to Cancun, Mexico.",Well if you wake up in Mexico at least there's plenty of new beaches to explore!,,
